order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100356933,12-10-2020,order_refunded,578913,MATHQD59AC7B79D8147,2,79.9,79.9,0,79.9,Mobiles & Tablets,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100356933,12-10-2020,order_refunded,578914,WOFETR59ADBBFEBE202,2,84.3,84.3,0,84.3,Women's Fashion,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100356937,12-10-2020,received,578920,MATHQD59AC7B79D8147,2,79.9,79.9,0,79.9,Mobiles & Tablets,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100356937,12-10-2020,received,578921,SOGMAD59ACB398D81C2,2,49,49,0,49,Soghaat,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100357174,14-10-2020,order_refunded,579324,MATHQD59AC7B79D8147,2,79.9,79.9,0,79.9,Mobiles & Tablets,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100357208,14-10-2020,canceled,579389,BAGCRE59ACD5D60388E,2,4400,4400,0,4400,Beauty & Grooming,cod,Gross,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100357314,15-10-2020,order_refunded,579563,WOFAMA59AD5D47C63D7,2,2370,2370,0,2370,Women's Fashion,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100357514,16-10-2020,order_refunded,579913,MEFHUG59AD602C5A307,2,3119.9,3119.9,0,3119.9,Men's Fashion,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100357815,17-10-2020,order_refunded,580390,MATSAM59AD3D2879AE7,2,3140,3140,0,3140,Mobiles & Tablets,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100358686,21-10-2020,order_refunded,581784,BAGCRE59ACD5D60388E,2,4400,4400,0,4400,Beauty & Grooming,cod,Valid,1562,2020,Oct-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100365789,12-11-2020,order_refunded,592886,WOFAMA59AD5D47C63D7,3,2370,4740,0,4740,Women's Fashion,cod,Valid,1562,2020,Nov-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100403238,24-12-2020,received,657276,BAGNIC59EF2D750A4DA,2,35.92,35.92,0,35.92,Beauty & Grooming,cod,Valid,1562,2020,Dec-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100403238,24-12-2020,received,657277,BAGLAG5A0AFAE454B76,2,55,55,0,55,Beauty & Grooming,cod,Valid,1562,2020,Dec-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100403238,24-12-2020,received,657278,BAGDYN5A00299406D26,2,9.5,9.5,0,9.5,Beauty & Grooming,cod,Valid,1562,2020,Dec-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100405066,24-12-2020,canceled,660461,APPDAW59FEF7B84F84B,2,989.4,989.4,125.94,863.46,Appliances,easypay_voucher,Gross,1562,2020,Dec-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,12.72892662
100405122,24-12-2020,complete,660571,APPDAW59FEF7B84F84B,2,989.4,989.4,125.94,863.46,Appliances,easypay_voucher,Net,1562,2020,Dec-20,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,12.72892662
100556773,13-09-2021,received,895792,WOFGUL5A8C7128C6A61,2,192,192,0,192,Women's Fashion,cod,Valid,1562,2021,Sep-21,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100556773,13-09-2021,received,895793,WOFGUL5A8C710D287D9,2,192,192,0,192,Women's Fashion,cod,Valid,1562,2021,Sep-21,814449,Mr.,Antione,J,Lui,M,41,"Lui, Antione",antione.lui@gmail.com,5/18/2002,343-11-3759,218-290-3250,Monticello,Wright,Monticello,MN,55589,Midwest,ajlui,0
100354796,01-10-2020,complete,575000,West Point_WF-3119,2,139,139,0,139,Appliances,cod,Net,23398,2020,Oct-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,0
100365048,12-11-2020,complete,592007,ENTVIZ59BF507A28BBF,2,1611,1611,0,1611,Entertainment,Payaxis,Net,23398,2020,Nov-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,0
100365407,12-11-2020,canceled,592429,MATSAM59DB75A0E6018,5,822.9,3291.6,1387.48,1904.12,Mobiles & Tablets,Payaxis,Gross,23398,2020,Nov-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,42.15214485
100365428,12-11-2020,canceled,592453,MATSAM59DB75A0E6018,5,822.9,3291.6,1387.48,1904.12,Mobiles & Tablets,Payaxis,Gross,23398,2020,Nov-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,42.15214485
100384794,20-12-2020,complete,624128,KABHED59D384C2ECFD9,2,49.9,49.9,4.99,44.91,Kids & Baby,easypay_voucher,Net,23398,2020,Dec-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,10
100384794,20-12-2020,complete,624129,MEFPAK5A094C08D9385-L,2,29.9,29.9,2.99,26.91,Men's Fashion,easypay_voucher,Net,23398,2020,Dec-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,10
100384794,20-12-2020,complete,624131,MEFBIS5A06C292184C5,2,48.8,48.8,4.88,43.92,Men's Fashion,easypay_voucher,Net,23398,2020,Dec-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,10
100384794,20-12-2020,complete,624132,APPBLA5A095E6388C05,2,477.5,477.5,47.75,429.75,Appliances,easypay_voucher,Net,23398,2020,Dec-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,10
100417017,27-12-2020,complete,680000,MATSAM5A0BFFF19C40A,2,7031.3,7031.3,1100,5931.3,Mobiles & Tablets,easypay_voucher,Net,23398,2020,Dec-20,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,15.6443332
100448289,01-03-2021,order_refunded,735675,ENTSAM5A0C54E3E200E,2,860,860,150,710,Entertainment,Easypay,Valid,23398,2021,Mar-21,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,17.44186047
100450744,12-03-2021,complete,739931,BKSPRO59AC6EC6A0CF0,2,14.9,14.9,0,14.9,Books,cod,Net,23398,2021,Mar-21,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,0
100450744,12-03-2021,complete,739932,BKSPRO59C119D5B5A1B,2,22.4,22.4,0,22.4,Books,cod,Net,23398,2021,Mar-21,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,0
100450744,12-03-2021,complete,739933,ENTSAM5A0C54E3E200E,2,825,825,0,825,Entertainment,cod,Net,23398,2021,Mar-21,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,0
100519643,06-06-2021,canceled,836301,MATSAM5A9F81654656B,1,8209.9,0,0,0,Mobiles & Tablets,Payaxis,Gross,23398,2021,Jun-21,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,7.50000609
100519652,06-06-2021,complete,836311,MATSAM5A9F81654656B,1,8209.9,0,0,0,Mobiles & Tablets,Payaxis,Net,23398,2021,Jun-21,856836,Mr.,Heriberto,S,Lemay,M,48,"Lemay, Heriberto",heriberto.lemay@sbcglobal.net,09-03-2000,631-31-1022,217-282-3115,Fowler,Adams,Fowler,IL,62338,Midwest,hslemay,7.50000609
100354797,01-10-2020,received,575001,Lajawab01025BBQBasketWhite,2,53,53,0,53,Home & Living,cod,Valid,10731,2020,Oct-20,471333,Hon.,Lacy,X,Stead,M,68,"Stead, Lacy",lacy.stead@aol.com,04-09-1991,486-29-8307,304-499-8903,Friendly,Tyler,Friendly,WV,26146,South,lxstead,0
100354797,01-10-2020,received,575002,Lajawab1027Charcoal,2,13,13,0,13,Home & Living,cod,Valid,10731,2020,Oct-20,471333,Hon.,Lacy,X,Stead,M,68,"Stead, Lacy",lacy.stead@aol.com,04-09-1991,486-29-8307,304-499-8903,Friendly,Tyler,Friendly,WV,26146,South,lxstead,0
100354797,01-10-2020,received,575003,myteebb2Silver,2,106.25,106.25,0,106.25,Home & Living,cod,Valid,10731,2020,Oct-20,471333,Hon.,Lacy,X,Stead,M,68,"Stead, Lacy",lacy.stead@aol.com,04-09-1991,486-29-8307,304-499-8903,Friendly,Tyler,Friendly,WV,26146,South,lxstead,0
100354797,01-10-2020,received,575004,myteebb5Brown,2,50,50,0,50,Home & Living,cod,Valid,10731,2020,Oct-20,471333,Hon.,Lacy,X,Stead,M,68,"Stead, Lacy",lacy.stead@aol.com,04-09-1991,486-29-8307,304-499-8903,Friendly,Tyler,Friendly,WV,26146,South,lxstead,0
100354797,01-10-2020,received,575005,myteebb6Brown,2,43.75,43.75,0,43.75,Home & Living,cod,Valid,10731,2020,Oct-20,471333,Hon.,Lacy,X,Stead,M,68,"Stead, Lacy",lacy.stead@aol.com,04-09-1991,486-29-8307,304-499-8903,Friendly,Tyler,Friendly,WV,26146,South,lxstead,0
100356993,12-10-2020,complete,579028,SOGCRY59AC43F9232F1,3,7.5,15,0,15,Soghaat,cod,Net,57134,2020,Oct-20,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100356992,12-10-2020,complete,579027,SOGCRY59AC43F9232F1,3,7.5,15,0,15,Soghaat,cod,Net,57134,2020,Oct-20,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100357925,17-10-2020,order_refunded,580528,HASFIT59AC788129D0E,2,99.9,99.9,0,99.9,Health & Sports,cod,Valid,57134,2020,Oct-20,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100359073,23-10-2020,order_refunded,582471,HASFIT59AC788129D0E,2,99.9,99.9,0,99.9,Health & Sports,cod,Valid,57134,2020,Oct-20,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100359074,23-10-2020,complete,582472,SOGMAY59C0C52F941FB,3,7.5,15,0,15,Soghaat,cod,Net,57134,2020,Oct-20,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100360242,29-10-2020,complete,584448,SOGCRY59AC43F9232F1,3,7.5,15,0,15,Soghaat,cod,Net,57134,2020,Oct-20,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100369458,20-11-2020,complete,598461,SOGSND59AC8638369A4,2,30,30,0,30,Soghaat,cod,Net,57134,2020,Nov-20,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100549279,12-08-2021,order_refunded,883059,MEFRAF5A2A2D855968E-L,2,110,110,0,110,Men's Fashion,cod,Valid,57134,2021,Aug-21,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100550059,14-08-2021,received,884366,MEFRAF5A2A2D855968E-L,2,110,110,0,110,Men's Fashion,cod,Valid,57134,2021,Aug-21,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100552418,23-08-2021,received,888173,HASFIT5A6F1A680EEEB,2,129.9,129.9,0,129.9,Health & Sports,cod,Valid,57134,2021,Aug-21,148691,Dr.,Anderson,N,Dickerson,M,40,"Dickerson, Anderson",anderson.dickerson@cox.net,8/25/2016,169-86-6176,314-486-1029,New Haven,Franklin,New Haven,MO,63068,Midwest,andickerson,0
100354798,01-10-2020,received,575006,BD_BIG DEAL_3,3,35,70,0,70,Mobiles & Tablets,cod,Valid,60169,2020,Oct-20,581843,Mr.,Randolph,V,Hefley,M,61,"Hefley, Randolph",randolph.hefley@rediffmail.com,7/24/2008,036-74-1098,303-630-6553,Evans,Weld,Evans,CO,80620,West,rvhefley,0
100354798,01-10-2020,received,575007,igeek_TriFidgetSpinner,3,16.7,33.4,0,33.4,Kids & Baby,cod,Valid,60169,2020,Oct-20,581843,Mr.,Randolph,V,Hefley,M,61,"Hefley, Randolph",randolph.hefley@rediffmail.com,7/24/2008,036-74-1098,303-630-6553,Evans,Weld,Evans,CO,80620,West,rvhefley,0
100355259,03-10-2020,order_refunded,575888,BD_BIG DEAL_10,2,85,85,0,85,Mobiles & Tablets,cod,Valid,60169,2020,Oct-20,581843,Mr.,Randolph,V,Hefley,M,61,"Hefley, Randolph",randolph.hefley@rediffmail.com,7/24/2008,036-74-1098,303-630-6553,Evans,Weld,Evans,CO,80620,West,rvhefley,0
100359076,23-10-2020,complete,582474,MEFBUY59B7D3AAE94ED-42,2,70,70,0,70,Men's Fashion,cod,Net,60169,2020,Oct-20,581843,Mr.,Randolph,V,Hefley,M,61,"Hefley, Randolph",randolph.hefley@rediffmail.com,7/24/2008,036-74-1098,303-630-6553,Evans,Weld,Evans,CO,80620,West,rvhefley,0
100359076,23-10-2020,complete,582476,MEFBUY59B7C3CF045A3-43,2,50,50,0,50,Men's Fashion,cod,Net,60169,2020,Oct-20,581843,Mr.,Randolph,V,Hefley,M,61,"Hefley, Randolph",randolph.hefley@rediffmail.com,7/24/2008,036-74-1098,303-630-6553,Evans,Weld,Evans,CO,80620,West,rvhefley,0
100354799,01-10-2020,order_refunded,575008,urban_URT021-S,2,120,120,0,120,Men's Fashion,cod,Valid,60170,2020,Oct-20,657665,Hon.,Melisa,E,Aleshire,F,44,"Aleshire, Melisa",melisa.aleshire@shell.com,05-03-2013,279-15-7041,210-208-7130,El Paso,El Paso,El Paso,TX,88525,South,mealeshire,0
100354799,01-10-2020,order_refunded,575010,Adolphs_AD-11,2,81,81,0,81,Men's Fashion,cod,Valid,60170,2020,Oct-20,657665,Hon.,Melisa,E,Aleshire,F,44,"Aleshire, Melisa",melisa.aleshire@shell.com,05-03-2013,279-15-7041,210-208-7130,El Paso,El Paso,El Paso,TX,88525,South,mealeshire,0
100355031,02-10-2020,order_refunded,575485,infinix_Zero 4-Grey,2,2208,2208,0,2208,Mobiles & Tablets,cod,Valid,60170,2020,Oct-20,657665,Hon.,Melisa,E,Aleshire,F,44,"Aleshire, Melisa",melisa.aleshire@shell.com,05-03-2013,279-15-7041,210-208-7130,El Paso,El Paso,El Paso,TX,88525,South,mealeshire,0
100354800,01-10-2020,received,575011,vitamin_Breast Enlargement,2,75,75,0,75,Beauty & Grooming,cod,Valid,60171,2020,Oct-20,544075,Hon.,Chang,L,Ceaser,F,75,"Ceaser, Chang",chang.ceaser@yahoo.com,06-11-2016,606-87-5532,479-794-2310,Ward,Lonoke,Ward,AR,72176,South,clceaser,0
100354803,01-10-2020,complete,575014,vitamin_moments-delay-wipes,2,150,150,0,150,Health & Sports,cod,Net,60172,2020,Oct-20,709878,Mr.,Brad,S,Mizelle,M,37,"Mizelle, Brad",brad.mizelle@gmail.com,4/24/2011,102-02-1978,202-663-9715,Washington,District of Columbia,Washington,DC,20332,South,bsmizelle,0
100354801,01-10-2020,order_refunded,575012,HAS_1023,5,327.8,1311.2,0,1311.2,Entertainment,cod,Valid,60173,2020,Oct-20,237370,Drs.,Hedwig,D,Westberg,F,51,"Westberg, Hedwig",hedwig.westberg@yahoo.com,11-11-2009,487-29-5184,479-852-9481,Drasco,Cleburne,Drasco,AR,72530,South,hdwestberg,0
100354806,01-10-2020,canceled,575021,AYS_PEL-Aspire-PRAS-6400-EW-330,2,4137,4137,0,4137,Appliances,cod,Gross,52965,2020,Oct-20,431931,Mr.,Rodger,E,Lepage,M,59,"Lepage, Rodger",rodger.lepage@gmail.com,1/31/2012,107-98-0390,385-893-9318,Salt Lake City,Salt Lake,Salt Lake City,UT,84115,West,relepage,0
100354802,01-10-2020,received,575013,lala_UMS17-DME-002-1000215699105,2,215,215,0,215,Women's Fashion,cod,Valid,60174,2020,Oct-20,413521,Ms.,Arletha,A,Brackin,F,38,"Brackin, Arletha",arletha.brackin@yahoo.com,5/23/2016,241-99-5822,240-616-5035,Baltimore,Baltimore (city),Baltimore,MD,21202,South,aabrackin,0
100354804,01-10-2020,order_refunded,575015,Uni-Closeup-deal,2,22,22,0,22,Superstore,cod,Valid,60175,2020,Oct-20,886969,Prof.,William,C,Marston,M,67,"Marston, William",william.marston@cox.net,5/15/2008,524-99-2583,239-225-6374,Ormond Beach,Volusia,Ormond Beach,FL,32174,South,wcmarston,0
100354804,01-10-2020,order_refunded,575016,RB_HouseholdBundle,2,100,100,0,100,Superstore,cod,Valid,60175,2020,Oct-20,886969,Prof.,William,C,Marston,M,67,"Marston, William",william.marston@cox.net,5/15/2008,524-99-2583,239-225-6374,Ormond Beach,Volusia,Ormond Beach,FL,32174,South,wcmarston,0
100354805,01-10-2020,canceled,575017,Aladdin_UMR_CM_1096,3,65,130,0,130,School & Education,cod,Gross,60176,2020,Oct-20,183149,Prof.,Cary,V,Kittrell,M,42,"Kittrell, Cary",cary.kittrell@aol.com,09-01-2002,554-99-7593,209-574-5850,Madera,Madera,Madera,CA,93639,West,cvkittrell,0
100354805,01-10-2020,canceled,575018,Z&A_ZEES-0026,2,54,54,0,54,Beauty & Grooming,cod,Gross,60176,2020,Oct-20,183149,Prof.,Cary,V,Kittrell,M,42,"Kittrell, Cary",cary.kittrell@aol.com,09-01-2002,554-99-7593,209-574-5850,Madera,Madera,Madera,CA,93639,West,cvkittrell,0
100354805,01-10-2020,canceled,575019,clickbuscollection_light-29,2,85,85,0,85,Women's Fashion,cod,Gross,60176,2020,Oct-20,183149,Prof.,Cary,V,Kittrell,M,42,"Kittrell, Cary",cary.kittrell@aol.com,09-01-2002,554-99-7593,209-574-5850,Madera,Madera,Madera,CA,93639,West,cvkittrell,0
100354805,01-10-2020,canceled,575020,NJ_YNJ11012,2,19.9,19.9,0,19.9,Women's Fashion,cod,Gross,60176,2020,Oct-20,183149,Prof.,Cary,V,Kittrell,M,42,"Kittrell, Cary",cary.kittrell@aol.com,09-01-2002,554-99-7593,209-574-5850,Madera,Madera,Madera,CA,93639,West,cvkittrell,0
100354807,01-10-2020,complete,575022,NDF_Kajoo Plain 200gm,11,47.5,475,0,475,Soghaat,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100354807,01-10-2020,complete,575023,NDF_Kajoo Roasted 200gm,11,48.8,488,0,488,Soghaat,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100354807,01-10-2020,complete,575024,igeek_Grey-LED-Fidget-Hand-Spinner,11,38.9,389,0,389,Appliances,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100354807,01-10-2020,complete,575025,igeek__Packof3FidgetSpinnerStressReducer,11,44.5,445,0,445,Kids & Baby,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100354807,01-10-2020,complete,575026,NDF_Peanut Salty 200gm,11,8.8,88,0,88,Soghaat,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100354807,01-10-2020,complete,575027,NDF_Chowara Regular,21,5.6,112,0,112,Soghaat,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100359379,24-10-2020,complete,582945,SOGMAD59C0B2D80E280,11,60,600,0,600,Soghaat,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100359379,24-10-2020,complete,582946,SOGMAD59C0BE9ED29BC,11,47.5,475,0,475,Soghaat,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100359379,24-10-2020,complete,582947,SOGMAD59C0BE9BB7799,11,43.8,438,0,438,Soghaat,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100359379,24-10-2020,complete,582948,SOGCRY59C0BE5877DF1,11,47.5,475,0,475,Soghaat,cod,Net,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100359390,24-10-2020,refund,582961,SOGNIC59AC8E3154F35,11,84.4,844,0,844,Soghaat,cod,Valid,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
100359390,24-10-2020,refund,582962,SOGNIC59AC8E3BCE328,11,25,250,0,250,Soghaat,cod,Valid,60177,2020,Oct-20,533920,Mr.,Demetrius,E,Tussey,M,18,"Tussey, Demetrius",demetrius.tussey@gmail.com,08-08-2002,069-02-5152,215-920-6449,Marchand,Indiana,Marchand,PA,15758,Northeast,detussey,0
